geom,name,osm_id,uic_ref
0101000020110F0000AE98CDE005782E411869DC8BF2D15641,Unterdorf,984733268,8578547
0101000020110F0000A4569FED1F332E4112A3409D87D15641,"Ermenswil, Stich",984733270,8578560
0101000020110F0000D1C7C6EA282F2E412D773FE0E9D15641,"Ermenswil, Hirschen",984733271,8578561
0101000020110F00006605C1DB0C422E41095A195777D15641,"Eschenbach SG, Lettengasse",984733274,8578558
0101000020110F00004B28AA769D3B2E41324BAAE74AD15641,"Eschenbach SG, Kählen",984733276,8578559
0101000020110F000047D756F9711E2E41C0F31820F7CE5641,"Jona, Buech Industrie",984733281,8578534
0101000020110F00001861AAA160172E418FB217EE84CF5641,"Jona, St. Dionys",984733285,8578533
0101000020110F00005A9EB62873122E41A3F2C53D9ACF5641,"Jona, Erlen",984733292,8578532
0101000020110F00001CCCB7352D0D2E41CC1BA2CF8ECF5641,"Jona, Feldli",984733294,8578530
0101000020110F00001EF79FAD7BB02F41EC952AB00EDE5641,"Jakobsbad, Station",984733308,8582796
0101000020110F00000078E928B1552E41F85FF9723BD55641,"Laupen ZH, Schulhaus",984733344,8506862
0101000020110F0000BCDD92499FCD2D41A7E1C46A7AA65641,"Muotathal, hintere Brücke",984733366,8587533
0101000020110F00007A987F04BC602F415F0BFFB3A5D15641,Rietbad,984733435,8506769
0101000020110F00008E193738F8492F415ECE0A7C3ED15641,"Ennetbühl, Dorf",984733452,8506754
0101000020110F0000A4CD03A067862F416C8569A472D75641,Rossfall,984733458,8506791
0101000020110F0000076849B8758F2F41DEE2202B6ED65641,Steinfluh,984733460,8506792
0101000020110F00004BE260E14C822F41D834EBDAB9DB5641,Sonne Thal,984733489,8506790
0101000020110F000029E7F39B28972F413C8412DBE2D45641,Kräzerli,984733508,8506793
0101000020110F00005280FBA73E9B2F418127E827F8D45641,Kleinwald,984733513,8506795
0101000020110F000039C2884231A72E41594266E47BDF5641,"Libingen, Post",984733529,8506786
0101000020110F0000DC752A5145962F4133F316B12DB95641,"Flumserberg Tannenheim, M.wald",984733531,8509470
0101000020110F00009217AEC9A74E2E41CFD6D7CB3FD15641,"Eschenbach SG, Post",984733574,8506968
0101000020110F00001B4435D74AF42D41594053CCE9D05641,Bahnhof,984733603,8576077
0101000020110F000001D341520B0B2E41284F4FA22DD35641,"Rüti ZH, Seefeldstrasse",984733607,8576076
0101000020110F00008DEBF87072F72D4135A8B5605CCF5641,Sonnenhof,984733611,8576079
0101000020110F00002C342A3508F62D4172452CEF90D05641,Fluhstrasse,984733618,8576078
0101000020110F00002EF0EAAD35BE2D415C6D8CB5F1D05641,"Uerikon, Töbeli",984733622,8576058
0101000020110F0000DCCCC93512BC2D41CD0F942B80D05641,"Uerikon, Bahnhof",984733632,8576057
0101000020110F00009CBBAAC8B7BA2D41788B7B1EF2D05641,"Uerikon, Moritzberg",984733634,8576059
0101000020110F00001C1FE70A94EB2D418762952512D45641,"Wolfhausen, Neugut",984733641,8576053
0101000020110F0000B352DABF5EC12D41EBB31EAF20D15641,"Uerikon, Gsteig",984733646,8576056
0101000020110F0000B5101723A5C92D41E7ACEEFD9AD25641,"Hombrechtikon, Holflüe",984733649,8576055
0101000020110F0000C7CE0E2F6A102E412006375D31D45641,"Rüti ZH, Jonamarkt",984733654,8576050
0101000020110F0000B76A1EC034102E41A71A95D4DFDA5641,"Hinwil, Friedhof",984733657,8576047
0101000020110F00006C0056C64CF22D41CEA1B48102D55641,"Bubikon, Wihalde",984733668,8576052
0101000020110F000055C022666EF62D41AD99E95AD9DB5641,"Hinwil, Zürichstrasse",984733699,8590443
0101000020110F0000DAA6132307C62D41BB9CC25EECD25641,"Hombrechtikon, Dörfli",984733708,8590444
0101000020110F000026240F7D4BE62D417EF4FDE903D45641,"Wolfhausen, Zinkereistrasse",984733722,8590449
0101000020110F000097380B7E87C12D4128AC5243A8D25641,"Hombrechtikon, Niderfeld",984733726,8590445
0101000020110F0000DB9EFD5014F42D41F3DE663AC7CE5641,"Rapperswil, Bahnhof",984733733,8576090
0101000020110F0000227802B0FEBD2D4104DDE6E999D25641,"Hombrechtikon, Wisental",984733736,8590446
0101000020110F00007C8578BEDDE12D41EDF0EC0AFFD35641,"Wolfhausen, Oberwolfhausen",984733753,8590448
0101000020110F000039596C0CB1842F411A8E6B1DD9DC5641,Hofbach,984733791,8576284
0101000020110F00006C6D407DC0E12D413EAB1747C2A55641,"Bisisthal, Herrgott",984733846,8577467
0101000020110F0000D4D2717869D92D410B2C018C60A65641,"Muotathal, Balm",984733847,8577466
0101000020110F000021EE79AB8FFC2D418ECE4CAB73A25641,"Bisisthal, Zentrale EBS",984733867,8577470
0101000020110F000029A2EC846DB82E412ACD7DC492E15641,"Libingen, Lindenboden",984733897,8573994
0101000020110F000069CAE7B723B32E417299F21FEFE05641,"Libingen, Vorderhofen",984733902,8573995
0101000020110F00003708A79449AD2E4196E008F355E05641,"Libingen, Hinterhofen",984733911,8573996
0101000020110F00004E56C31655202F41C243F5307CA65641,"Engi, Landesplattenberg",984733944,8589548
0101000020110F0000E296504563CA2D419D419D6A19955641,"Unterschächen, Post",984733965,8505774
0101000020110F00008693CB77A5052E41EC46AB8773965641,Balm (Klausen),984733977,8505752
0101000020110F00000BFE0AA741562E41D0812CB017D55641,"Laupen ZH, Mürtschenstrasse",984733997,8589513
0101000020110F000043A29D16D27C2E4142161DC481D25641,"St. Gallenkappel, Kronenwiese",984734021,8589221
0101000020110F00000A399383F1272F41F208464092A35641,"Matt, Brummbach",984734026,8589545
0101000020110F0000322D6761293C2F413F8924AF84CF5641,"Neu St. Johann, Klosterkirche",984734032,8574042
0101000020110F00000E61B2F8278D2F41CAE8F570A2D25641,"Ennetbühl, Schiltmoos",984734038,8574046
0101000020110F0000F77D3F59637D2F41D5E9EF3083D15641,"Ennetbühl, Bernhalde/Lutert.",984734039,8574045
0101000020110F000003BA23CF75512F417D7BD3EC5DD15641,"Ennetbühl, Gillsäge",984734040,8574044
0101000020110F0000A1B990AB43412F4167B9D7565ED05641,"Neu St. Johann, Stocken",984734042,8574043
0101000020110F0000F3300B929D862F41C1A84D2D74D85641,Hüsli,984734045,8574051
0101000020110F00002BD7A1FF1B812F41585E5F94EBDA5641,Frohsinn,984734046,8574050
0101000020110F0000B6A542E571832F419C8B1C5F54DC5641,Anker,984734047,8574049
0101000020110F00001815645CBD6D2F41BE664FFA13D25641,Seebensäge,984734048,8506267
0101000020110F0000EFA085F58F042F4154FF9D34CEE05641,Brunnadern-Neckertal,984734050,8506294
0101000020110F0000AF6A02CD60B42E418A3FD1CD6CB25641,"Riedern, Staldengarten",984734071,8573905
0101000020110F0000CA958955D47A2E41F56A084E1FD25641,Post,984734082,8506487
0101000020110F00000A279FFEB7932E417AD0EFED16D25641,"Ernetschwil, Hof",984734083,8506490
0101000020110F00002ED34B7140EC2E411EFBCB088AC05641,"Weesen, Autis",984734105,8578493
0101000020110F000066A3F3B202832E41B2B64E9CB1D25641,Betzikon SG,984734115,8506460
0101000020110F0000362B67CB2C412E418965EA1EDEBB5641,"Innerthal, Staumauer",984734129,8573799
0101000020110F0000DC6B3BDC50D32D41BD9959FC34CB5641,"Pfäffikon SZ, Bahnhof",984734130,8573800
0101000020110F0000BCA18DDE5A392E41833709107DC35641,"Vorderthal, Gfell",984734136,8573796
0101000020110F0000A15C33B98F7F2F41F045DFFD23DA5641,Dürrenbach,984734153,8581129
0101000020110F000083130F9376012E41A8E6B7DDEDC95641,Altendorf ZSG,984734157,8503683
0101000020110F000017FB5AEE9D3B2E416E320A0332C65641,"Siebnen, Mühle",984734214,8503749
0101000020110F0000CAE8CC896EFA2D4123E0F0105EDE5641,"Wetzikon ZH, Ettenhausen",984734245,8590915
0101000020110F0000DE658D9B306C2E411B67055413CF5641,"Schmerikon, Mürtschenstrasse",984734252,8573856
0101000020110F0000B9DB3AA9215F2E41BEC0777E9EAE5641,"Klöntal, Plätz",984734254,8503756
0101000020110F0000049FA3D677722E417CC0DE5492CF5641,"Schmerikon, Brücke",984734256,8573855
0101000020110F0000869FFF22CB612E413B153782DECE5641,"Schmerikon, Bahnhof",984734261,8573858
0101000020110F0000695EB22C39612E410AF8BFA4FCD65641,"Wald ZH, Faltigberg",984734274,8503751
0101000020110F0000D13A869F62642E41F740D724FDAE5641,"Klöntal, Vorauen",984734293,8503774
0101000020110F00000A82A8A02B902E41E1ECB13D73D15641,"Ernetschwil, Häblingen",984734300,8573848
0101000020110F00004D75C76B25842E413220C1ABC5CE5641,"Uznach, Post",984734313,8573851
0101000020110F000080818273A93A2E4198A9445F73BE5641,"Vorderthal, Post",984734316,8503760
0101000020110F0000766EF9CE0B952E41EFEA308028D35641,Frohe Aussicht,984734325,8573850
0101000020110F000001C70CBED87A2E41B80A398A29CF5641,"Uznach, Burgerfeld",984734326,8573853
0101000020110F0000A9010CB982972E41EB01462A8DB05641,"Klöntal, Rhodannenberg",984734333,8503765
0101000020110F0000DF08BB296F7F2E41CBC453731DCF5641,"Uznach, Kreuzkirche",984734336,8573852
0101000020110F0000A8841D1C90462E41D525011972AE5641,"Klöntal, Richisau",984734342,8503762
0101000020110F000075B6E1BBDDC32E417AA14AB951D65641,"Wattwil, Hinterer Hummelwald",984734359,8503975
0101000020110F000025E3E7798AD92E41F8B2748F5AD85641,Vorderer Hummelwald,984734363,8503976
0101000020110F0000EB7C22626CCF2E41561E0E7F62D75641,"Wattwil, Mittlerer Hummelwald",984734376,8503977
0101000020110F0000C731F1C0B78E2E41BB39969237D35641,Steg SG (Gebertingen),984734389,8503980
0101000020110F0000F0B50E4ECBA02E41E07F94FBC5D25641,Freudwil,984734411,8503982
0101000020110F0000F968A7E02BE92E41FF168E99D2DA5641,"Wattwil, Tüetlisberg",984734417,8503983
0101000020110F0000D26CD2667A742E41916A9359D9D45641,"Goldingen, Oberdorf",984734460,8503995
0101000020110F000003483024DDFF2D410507D3149AA15641,"Bisisthal, Dürrenboden",984734462,8505081
0101000020110F0000147D538076522E41ED96E96A3DD55641,"Laupen ZH, Hauptstrasse",984734510,8573587
0101000020110F000036A54DD562632E4135E3229557D55641,"Goldingen, Löffel",984734516,8573588
0101000020110F00001A3C46D4C4642E41B38FAF379DD15641,"Neuhaus SG, Ochsen",984734520,8573598
0101000020110F0000613C15EA7E772E41979E733409D65641,"Goldingen, Baumgarten",984734525,8573589
0101000020110F00004B39FFE8E60B2E4127D167F7A8DB5641,"Hinwil, Alpenblick",984734526,8590649
0101000020110F0000A23D0C15F8E12D41BEE52D727AD35641,"Wolfhausen, Hüebli",984734529,8503176
0101000020110F0000E40C8EE999F52D4147E0CAD5B9D55641,"Bubikon, Dorf",984734544,8503195
0101000020110F0000063A6ECB2FFF2D4117FBFEE07FD45641,"Bubikon, Bad Kämmoos",984734548,8503161
0101000020110F0000BC040F5CA8C52D41A95B146CBED15641,"Hombrechtikon, Grüt",984734561,8503164
0101000020110F0000F5F8277A44B92E410F4EA4D0F8C35641,Schänis,984734566,8503119
0101000020110F00005C50D32D00FC2D41FE3A97D76BD55641,"Bubikon, Ritterhaus",984734571,8503159
0101000020110F0000F03641D4CB1D2F41FFFDE816D5A65641,"Engi, Hinterdorf",984734575,8503273
0101000020110F000030744D5BDE182F4110A89886B4A75641,"Engi, Dorf",984734579,8503270
0101000020110F00001A71FA7D1A292F418915A077B59F5641,"Elm, Schwändi",984734591,8503266
0101000020110F00004B545C747CB52D41106C1C0949DF5641,Sulzbach,984734596,8503263
0101000020110F00001EE7271948282F41B78B1F2F22A45641,"Matt, Station",984734638,8503274
0101000020110F00002282CC09FFAA2E4140BC1CA53EA25641,"Betschwanden, Schulhaus",984734640,8503246
0101000020110F0000B01EC1C6F4B32E414A8455BBACA45641,"Hätzingen, Rössliplatz",984734654,8503245
0101000020110F00002EFC1E5F48E62D416C8ECEE7E2D35641,"Wolfhausen, Zentrum",984734673,8503196
0101000020110F00007FBD71C554F52E4193CBCD1DA4AA5641,Wart,984734678,8503259
0101000020110F00001E0FE22354262F41963600414AA15641,"Elm, Meissenboden",984734685,8503258
0101000020110F0000753C73BC73092E41B3E62B55CAD25641,"Rüti ZH, Schützenhaus",984734708,8503358
0101000020110F0000F3CA375785B72D41411E2B1AEFD05641,"Stäfa, Laubisrüti",984734710,8503361
0101000020110F0000D2744CE4050D2E4159EBAFE2A8D35641,"Rüti ZH, Unterwiesstrasse",984734729,8503355
0101000020110F00005EFDB9597EC72D41C5D77A23FCD25641,"Hombrechtikon, Krone",984734730,8503356
0101000020110F000077D3590BC5572E415972F5FA5DD55641,"Laupen ZH, Hubwies",984734741,8503367
0101000020110F0000D46208FBB2232E41EE9C14C649DC5641,"Hinwil, Girenbad",984734746,8503365
0101000020110F00000EFD32FC881F2E412827FF4DA0DA5641,"Wernetshausen, Dorf",984734756,8503366
0101000020110F0000FCE98E414ABA2E418CFFB80011A75641,"Leuggelbach, Firma Schlittler",984734760,8503323
0101000020110F0000B9F9D912F4B22E410E68778289A55641,"Luchsingen, Schulhaus",984734770,8503324
0101000020110F0000928CFB19A2C42E41EB5E03EEC9A85641,"Nidfurn, Abzw. Haslen",984734772,8503322
0101000020110F0000B613A87CEE942E41F01A32B2699F5641,Linthal Braunwaldbahn,984734784,8503327
0101000020110F00002C8607B925F92D41928DD78C10D15641,Belsito,984734789,8503354
0101000020110F000065555BE94BB02E41465EB04140A35641,"Diesbach GL, Schulhaus",984734799,8503325
0101000020110F00006B32C6DDEC9F2E411B676FAEA7A05641,"Rüti GL, Schulhaus",984734813,8503326
0101000020110F0000E25709F6F4BF2D41FE85E39959D05641,"Uerikon, Ritterhaus",984734827,8575975
0101000020110F0000D81E2D139F1A2E417BE5077949DA5641,"Wernetshausen, Letten",984734830,8503398
0101000020110F0000475548787BC12D41BF70B7BF95DC5641,"Gossau ZH, Rigistrasse",984734832,8575982
0101000020110F0000FDC5A39464252F4185511EB8719D5641,Altersheim,984734845,8503615
0101000020110F00008040FA43340C2F41BAA819FFD7A85641,Höfliegg,984734862,8503617
0101000020110F00007CFA631DA5C92D417913DA13B5DA5641,"Gossau ZH, Oberstufe/Altrüti",984734884,8576018
0101000020110F0000A1DC2BBB58672E41CDA131B4EFD45641,"Goldingen, Wolfertingen",984734901,8503386
0101000020110F0000FD38B3ADB7AF2E4113512EF464D45641,Hinterer Schümberg,984734914,8503385
0101000020110F0000123824B72EC92D41FD6FABC356D75641,"Grüningen, Weierwiesen",984734928,8576036
0101000020110F0000ABD6FA99C07D2E419F3320B51BD75641,"Goldingen, Vordersagen",984734931,8503391
0101000020110F0000B65724DAFF842E41CCF1E8AFD6D85641,"Hintergoldingen, Sonne",984734935,8503387
0101000020110F00005407F6DD22CE2D418C005230D8D75641,"Grüningen, Itzikon",984734946,8576035
0101000020110F0000752B8047375F2E41337583D8ACCE5641,Schmerikon ZSG,984735003,8503647
0101000020110F000040091248BBDB2E413E0CC4982AAA5641,"Schwanden GL, Au",984735009,8503618
0101000020110F0000DF0AFCF7AE3F2E415F9D48FE70BD5641,"Vorderthal, Schweig",984735013,8503623
0101000020110F0000268460AF62CD2D418DFB0C9FA1D25641,"Hombrechtikon, Eichberg",984735021,8575967
0101000020110F0000C7F4C299D6312E4193F0B35D53C05641,"Vorderthal, Einschnitt",984735027,8503625
0101000020110F0000C48390AF04392E41FFA383A00EC25641,"Vorderthal, Flühbödeli",984735032,8503626
0101000020110F00005CF3754726D22D41B8AA1939ABD25641,"Hombrechtikon, Eichtal",984735038,8575968
0101000020110F00001FA50297353A2E410CBA59A2FBC05641,"Vorderthal, Rempen",984735042,8503628
0101000020110F0000C715312818D52D414A9A9EEE11D25641,"Hombrechtikon, Garstlig",984735048,8575969
0101000020110F000015E038A36FD92D4129F18C5331D15641,"Feldbach, Viadukt",984735054,8575970
0101000020110F0000A1B3D291820D2E41CF9F936124BF5641,Sattelegg Passhöhe,984735063,8503631
0101000020110F0000508593BA9CD62D41211B527DFCD05641,"Feldbach, Bahnhof",984735064,8575971
0101000020110F0000006F0E4CA74D2D4176C1EBEAD0D65641,"Meilen, Schwabach",984736894,8587984
0101000020110F0000812D55073D4B2D4124A1CD1AFFD65641,"Meilen, Schulhaus Feld",984736913,8587983
0101000020110F0000DC198610AD462D4133C6A3518AD85641,"Herrliberg, Grundhofstrasse",984736921,8587999
0101000020110F000084162E0A38422D41355096BA7AD85641,"Herrliberg, Gartenstrasse",984736938,8587998
0101000020110F000090C90373D7422D416C414D9207DA5641,"Herrliberg, Freudacherstrasse",984736942,8587997
0101000020110F00009E69A81DCC492D4199BBB076AED85641,"Herrliberg, Forchstrasse",984736956,8587996
0101000020110F0000755F35A1E23D2D41DED0CD5EF7D85641,"Herrliberg, Felsenau",984736960,8587995
0101000020110F000077E4628DC0432D417B846D95DBD95641,"Herrliberg, Bergstrasse",984736972,8587994
0101000020110F000033F4D3626B462D416831509BFDD85641,"Herrliberg, Aryanastrasse",984736975,8587993
0101000020110F000011682EF761442D41FB5D4592AFD85641,"Herrliberg, Alterssiedlung",984736978,8587992
0101000020110F0000156881BCBE422D41D4CE2A7EEFD85641,"Herrliberg, Schulhaus",984736990,8588007
0101000020110F0000A19BA70B89412D41296FCF4397D95641,"Herrliberg, Sportplatz",984736993,8588008
0101000020110F000039B56982063F2D410BD7E76AB1D85641,"Herrliberg, Pfarrgasse",984736999,8588005
0101000020110F00001B89DD8D7E4D2D417E2D656DA3D85641,"Herrliberg, Rietli",984737006,8588006
0101000020110F000032480460833E2D41E72DC765B4D95641,"Herrliberg, Holzwies",984737019,8588002
0101000020110F0000EEB715E351492D4133E9FAFA27D85641,"Herrliberg, Humrigen",984737020,8588003
0101000020110F0000BFABE7035F3C2D4113331D3230D95641,"Herrliberg, Grüt",984737027,8588000
0101000020110F0000777B206BF3462D41B57EC06AA1D85641,"Herrliberg, Harzerstrasse",984737030,8588001
0101000020110F000026C208E6F3472D4157235D154DD75641,"Meilen, Rebbergstrasse",984737032,8588030
0101000020110F0000861AFE4491472D417310BE2EEBD75641,"Meilen, Tobel",984737039,8588032
0101000020110F0000CDBFB036D7582D41C8A5A136F9D55641,"Meilen, Parkresidenz",984737040,8588028
0101000020110F000061D5B3524A4D2D415D62DB40A4D65641,"Meilen, Plätzli",984737046,8588029
0101000020110F0000C10361052E422D41BFA5636AD5D75641,"Herrliberg-Feldmeilen, Bahnhof",984737049,8588011
0101000020110F0000844DD40CAE712D4198C432E655D65641,Au,984737057,8588016
0101000020110F000022F31342FE442D4181438DE645D95641,"Herrliberg, Tennisplätze",984737059,8588009
0101000020110F0000FA105D72D23F2D41850A306319D95641,"Herrliberg, Vogtei",984737076,8588010
0101000020110F00004E5A477327A52D41E76E6009FCD15641,"Stäfa, Metzg",984737079,8587948
0101000020110F0000B07539D667CB2C4103914CA06CD45641,Wängi,984737085,8573173
0101000020110F00009BD80D06B4A42C412179EFBB6ED05641,Sagi,984737089,8573179
0101000020110F00002190F3F651A62D411FA2DEC2A8D15641,"Stäfa, Wässerwies",984737099,8587949
0101000020110F0000DEAC76326BE92C41754FEF234BD45641,Vollenweid,984737100,8573176
0101000020110F00006EA8BA286EBB2C41EFDDED2ECAD15641,Mettmenstetten Bahnhof,984737110,8573181
0101000020110F00008E4C78B024B42C415EAF8A5948D05641,Uttenberg,984737116,8573180
0101000020110F0000ECA38F6C2DFF2C4175DE180849D15641,Bifang,984737120,8573182
0101000020110F00009B22710659432D41A9F1598BA6B25641,"Steinen, Dorfbrücke",984737140,8587959
0101000020110F00004B50A246E2F12C41A268BD1DB1CA5641,Waldmannhalle,984737142,8573189
0101000020110F00002FB0F29A2FEF2C417B843673EECA5641,Hans Waldmann-Strasse,984737150,8573188
0101000020110F000094C27D93D83C2D41AB2C17F749DA5641,"Erlenbach ZH, Im Streuli",984737174,8587972
0101000020110F000050526F5A93F32C41DC7F1F8877CA5641,Früebergstrasse,984737196,8593400
0101000020110F00009E24A1F449072D41AB10EA9EAAC75641,im Moos,984737208,8593401
0101000020110F000092BF390710F22C410A4C3E5B75C95641,Landhaus,984737210,8593402
0101000020110F0000906963C5B33A2D41CA4E7FAF0DDA5641,"Erlenbach ZH, Bindschädler",984737214,8587967
0101000020110F000079CC22D14D062D413224BF21BAD85641,Langnau-Gattikon Bahnhof,984737216,8573161
0101000020110F000069FFA19597EC2C41485FD1D83FC95641,Metro,984737225,8593403
0101000020110F00005A13A518E6022D418B75FF271CC85641,Neugut,984737234,8593404
0101000020110F000077CA44DD4D082D41A0736F661DD85641,Gattikerhof,984737236,8573162
0101000020110F000055641A5C9CE42C410774D21E31C95641,Oberau,984737242,8593405
0101000020110F0000F623DCE60AEE2C418BFDAF49EDC85641,Oberneuhof,984737245,8593406
0101000020110F0000E1CCF60835142D41F60B22A236D95641,Feldstrasse,984737251,8573164
0101000020110F000004F921C52E4C2D41F327D29BE2D75641,"Meilen, Eichholz",984737271,8587981
0101000020110F00005F9417E82F452D4179732CE356D75641,"Meilen, Zentrum Feldmeilen",984737281,8587982
0101000020110F0000F3AD9CA022BA2C4154BE311F7AC75641,Bahnhofstrasse,984737282,8593411
0101000020110F0000916876F648F62C41140CC318C8D15641,Grindlen,984737293,8573169
0101000020110F000095A87330D23E2D4178994E7B43DA5641,"Erlenbach ZH, Pflugstein",984737294,8587975
0101000020110F00006FD4F79478A62C41218FBE83D4CB5641,Blumenweg,984737299,8593412
0101000020110F0000D83D209AE7E52C4121DE7AD195D15641,Seleger Moor,984737301,8573170
0101000020110F00007A51281D66C52C414A8C0911E5C75641,Eich,984737310,8593413
0101000020110F00001A91A4EA51CA2C41E92655E6F0C85641,Gewerbestrasse,984737313,8593416
0101000020110F000044790B8B88DB2C41DFFF7FF476D25641,Unterrifferswil,984737318,8573171
0101000020110F00001CC724926EDA2C41D2825AFF63D35641,Herferswil,984737322,8573172
0101000020110F000001CF620390A52C419FE5D52E6CCB5641,Lorzenmatt,984737329,8593418
0101000020110F0000FAB8FA4241E82C414EE295A0D6C15641,Leimatt,984737331,8593439
0101000020110F00003A08E8DE53D62C417E3367B464C95641,Eichholz,984737342,8593436
0101000020110F0000A191A0D55CD02C41E8A5487C31CA5641,Birkenhalde,984737348,8593435
0101000020110F000081186E19E6612C41EE25F0FBC8C65641,"Abtwil AG, Auwerstrasse",984737352,8587788
0101000020110F00000B08173459A02C4167B1593A49C65641,Schmiedheim,984737361,8593426
0101000020110F00006C82CABE08B22C41A525774D91CC5641,Schulhaus Niederwil,984737364,8593422
0101000020110F000095BDE7645BCD2C41309E6DF6E9C85641,Riedstrasse,984737376,8593421
0101000020110F000009A60B7091BC2C4186DFD3C749CC5641,Oberwil,984737377,8593419
0101000020110F00006919ADC9F6EE2C4176D8550434C35641,Hasenbüel,984737386,8593453
0101000020110F0000ECDF93FA3EF72C41E46B73E202C65641,Gutschweg,984737392,8593450
0101000020110F0000D8276F4A8EED2C41BD171904E1C45641,Frauensteinmatt,984737395,8593447
0101000020110F0000B9B0B6D091EA2C41B4A66B97B8C65641,Aabachstrasse,984737423,8593443
0101000020110F0000B0E477D141E82C41C7FF3C0BA7C25641,"Oberwil b. Zug, Stolzengraben",984737446,8593441
0101000020110F0000260357BE0E632C419E22C30F09C75641,"Abtwil AG, Hofmatt",984737461,8593466
0101000020110F00009ECB899F1CDE2C412C283D5E7DCE5641,Uerzlikon Dorf,984737465,8580297
0101000020110F0000E96C0DCC06D12C414B1725150FCF5641,Rossau,984737478,8580298
0101000020110F00005AF973E085F62C4191A4DDF7D2C55641,Weinberghöhe,984737482,8593464
0101000020110F0000FF314228C0E22C417BE0362749C75641,Stampfi,984737518,8593462
0101000020110F00002813BE78E0BA2C419A3E8149BAD75641,"Affoltern a. A., Bezirksspital",984737525,8580268
0101000020110F00003FDEB4564CD92C4190F49B4495C75641,Rank,984737537,8593457
0101000020110F00000A8D2B9A808B2D4125C14533F2D25641,Kreisspital,984737577,8587683
0101000020110F0000DAE74BEE629F2D4112B3F99840D25641,"Stäfa, Echtlenbach",984737586,8587686
0101000020110F00009B124562739F2D4184BA0D958FD25641,"Stäfa, Lattenberg",984737595,8587685
0101000020110F0000906F1017DAA12D4159F32352F2D15641,"Stäfa, Wiesengrund",984737600,8587688
0101000020110F000091F8F8195F9F2D414E444BD3F3D15641,"Stäfa, Rain",984737605,8587687
0101000020110F0000C7C18CA0D97D2C41A19C300A71CA5641,"Sins, Freudenberg",984737617,8587695
0101000020110F00001F4181E030942D41A5727C8851D25641,Sonnenfeld,984737624,8587689
0101000020110F000044248A1F47702C411A2EB07500C85641,"Aettenschwil, Oberdorf",984737633,8587714
0101000020110F000011FC96687D002D41D50705BC47C95641,Hof Himmelrich,984737646,8587723
0101000020110F0000467859E4D0AE2C41A5E9596235B85641,Oberdorf,984737665,8587770
0101000020110F0000F24FDAECEB7B2C414A7CE0A4E4CA5641,"Sins, Freudenberger Wegkreuz",984737672,8587783
0101000020110F0000A5ED3970B1642C4122BA9FB036C95641,"Oberalikon, Tönihof",984737675,8587784
0101000020110F0000A833AAB6CD642C4187258441B9C85641,"Oberalikon, Egg",984737685,8587785
0101000020110F0000D4819A6121652C411B94AD8C0EC85641,"Abtwil AG, Langegg",984737688,8587786
0101000020110F0000FFF971868D822C41848BD836C4C95641,"Sins, Küfermattstrasse",984737694,8587787
0101000020110F0000C3723EE61AA12C418D90B78C52C75641,Gartenstrasse,984737697,8588879
0101000020110F0000D2ECB9A0A88F2C41B295C5DA25B55641,"Merlischachen, Dorf",984737708,8588806
0101000020110F000036AB8856C8A32C41AE759BDC5FB75641,"Küssnacht am Rigi, Astrid-Kapelle",984737732,8591699
0101000020110F000036CC6B5E2AA62C413B47BE32A0B85641,"Küssnacht am Rigi, Chliarniweg",984737751,8591703
0101000020110F00005163647181A62C4167EBB6ADE1B75641,"Küssnacht am Rigi, Litzi",984737763,8591702
0101000020110F00005A9642CD3E8B2C41A3834A5F9EB45641,"Merlischachen, Camping",984737771,8591701
0101000020110F00008BB467B63C9D2C414E4E6FBB78B65641,"Küssnacht am Rigi, Sumpf",984737774,8591700
0101000020110F0000C1DF3B19A2C92C412B4876D450D05641,Wissenbach,984737827,8580299
0101000020110F00004EE5E6AC06C22C4196EBF6DF7FD15641,Rossauerstrasse,984737838,8580300
0101000020110F000050BE58EF42952C4171F1B8A81CB95641,"Haltikon, Säge",984737897,8591704
0101000020110F0000F755B174AF9A2D41653CFB81BAD55641,"Oetwil am See, Beichlen",984737902,8588531
0101000020110F0000EF8BB34F79F02C41FAB9712554C35641,"Zug, Gimenen",984737918,8588731
0101000020110F00003DFAD7D505ED2C41BD726281F1C35641,Roost,984737924,8588730
0101000020110F00000A155F8F1DE72C41BDC0815CEEC75641,Pulverhüsli,984737954,8588695
0101000020110F0000F929DB380FE72C41EBF1EE33B3C75641,Eichwaldstrasse,984738017,8588694
0101000020110F00003ACA54D84E012D41EE40D0F73FCA5641,Paradies,984738050,8588718
0101000020110F0000AC349BC99BBA2C410BB32EB56BC95641,Lorzenpark,984738093,8591837
0101000020110F000089982D6B32A72C4156A475E7DDBC5641,Feissenacher,984738117,8573075
0101000020110F000080FEAFB8F4AB2C4153C76026CDBD5641,Käppelihof,984738120,8573076
0101000020110F00006192D9AA9B8D2C417C818928D1B95641,Schützenmatt,984738130,8573071
0101000020110F0000E62E8C8283942C415B397D48D5BA5641,Dreiangel,984738134,8573072
0101000020110F00002421928822882C41512EDF552CB85641,"Udligenswil, Neuheim",984738136,8573069
0101000020110F00002B2478612E8A2C41A7B002633FB95641,alte Post,984738143,8573070
0101000020110F000003F7A78E8E782C418D47E8077DB65641,"Adligenswil, Chliäbnet",984738150,8573066
0101000020110F000046B333D325762C41413FF2CD22B65641,"Adligenswil, Sagi",984738152,8573065
0101000020110F0000809DD2E9136E2C41ACF9A060FEB55641,"Adligenswil, Blatte",984738165,8573064
